Fecha,Cliente,Producto/Servicio,Centro de Costo,Comprobante,Tipo,Codigo/SKU,Descripción del Producto,Observaciones,Moneda,Vendedor,Cantidad,Precio,Descuento,Importe Mon. Transacción,Importe Mon. Ppal.
1/9/2025,AGRO UCACHA S R L,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000586,Factura,,(USD 125  TC a 1385 al 01/09/2025),,Pesos Argentinos,,1,173125,0,173125,173125
1/9/2025,ORTEGA HERMANOS S A,Legajo Digital y Firma Electrónica - Onboarding,Licencia,A-00007-00000592,Factura,,(USD 123  TC a 1385 al 01/09/2025),,Pesos Argentinos,,1,170355,0,170355,170355
1/9/2025,MAS AGRO CENTRO S.A.S.,Marketing - Gestión de Pedidos,Licencia,A-00007-00000591,Factura,,(USD  65 TC a 1385 al 01/09/2025) Hosting Pagina Web ,,Pesos Argentinos,,1,90025,0,90025,90025
29/8/2025,GAVIGLIO COMERCIAL S. A.,Sustentabilidad - Integración Visec,Fee Inicial,A-00007-00000564,Factura,,Anticipo 10500 USD al TC 1360 29-08-25,,Pesos Argentinos,,1,14280000,0,14280000,14280000
29/8/2025,GAVIGLIO COMERCIAL S. A.,Portal Clientes y Proveedores - Solicitud de Pagos,Fee Inicial,A-00007-00000563,Factura,, V2 en Nuevo Framework 5000 USD a TC 1360 del 29-08-25,,Pesos Argentinos,,1,6800000,0,6800000,6800000
29/8/2025,NDC NEGOCIOS DEL CAMPO S.A.,Customizing,On Demand,A-00007-00000562,Factura,,Customización mes1 según propuesta comercial,,Pesos Argentinos,,1,5440000,0,5440000,5440000
29/8/2025,NDC NEGOCIOS DEL CAMPO S.A.,Fee Inicial de Licencias,Licencia,A-00007-00000561,Factura,,Cuota 2 Plataforma SAILO según propuesta comercial,,Pesos Argentinos,,1,3400000,0,3400000,3400000
25/8/2025,BOLSA DE COMERCIO DE ROSARIO ASOCIACION CIVIL,Desarrollo a medida,A medida,A-00007-00000560,Factura,,Provisión de Servicios de Software (USD 21.855 TC a 1. 370 al 25/08/2025),,Pesos Argentinos,,1,29941350,0,29941350,29941350
20/8/2025,ZANELLATO AGRO S.A.S.,Cotizador de insumos/CRM/Administración/Integraciones,Licencia,A-00007-00000559,Factura,,USD 1170 - TC 1315 20-08-2025,"&quot; Observaciones: Medio de pago: Transferencia Bancaria ( 50% al momento de firmar el contrato, 50% en la entrega productiva)
Precio total: U$S 2340 + iva 21%.
Plazo de Vigencia de la Licencia: Desde: 01/10/2025 hasta 01/04/2026 &quot;
",Pesos Argentinos,,1,1538550,0,1538550,1538550
20/8/2025,RICARDO MARTIN SAIRES,Cotizador de insumos/CRM/Administración/Integraciones,Licencia,A-00007-00000558,Factura,,USD 500 - TC 1315 20-08-25,"Observaciones:
Medio de pago: Transferencia Bancaria ( 50% al momento de firmar el contrato, 50% en la entrega
productiva)
Precio total: U$S 1000+ iva 21%.
Plazo de Vigencia de la Licencia: Desde: 01/10/2025 hasta 01/04/2026",Pesos Argentinos,,1,657500,0,657500,657500
19/8/2025,PABLO ADRIAN GARCIA,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000066,Nota de Crédito,,(USD 350 TC a 1145 al 23/04/2025),,Pesos Argentinos,,-1,400750,0,-400750,-400750
11/8/2025,JUAN ANGEL CHAGALJ,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000557,Factura,,(USD 300 TC a 1335  al 11/08/2025),Bonifica Atención al cliente,Pesos Argentinos,,1,400500,0,400500,400500
7/8/2025,DON PEDRO CERDOS S.A.S.,Desarrollo a medida,A medida,A-00007-00000556,Factura,,(USD 675 TC a 1340 al 07/08/2025)," 50% restante por el desarrollo de la página web (Fact, anterior 7-358)",Pesos Argentinos,,1,904500,0,904500,904500
5/8/2025,GRUAS SAN BLAS S A,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000526,Factura,,(USD  1800 TC a 1.370 al 05/08/2025),,Pesos Argentinos,,1,2466000,0,2466000,2466000
5/8/2025,DAEMAR S.A. S. E. E.,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000524,Factura,,(USD 1761 TC a 1.2370 al 05/08/2025),,Pesos Argentinos,,1,2412570,0,2412570,2412570
5/8/2025,RODOLFO FERRARI E HIJO S A C F I A,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000539,Factura,, (USD 1456 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1994720,0,1994720,1994720
5/8/2025,KIOSHI STONE SA,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000548,Factura,,(USD 1450  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1986500,0,1986500,1986500
5/8/2025,CONCI S.A,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000543,Factura,,(USD 1400 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1918000,0,1918000,1918000
5/8/2025,SWIFT ARGENTINA S A,Marketing - Gestión de Pedidos,Licencia,A-00007-00000039,Factura de Crédito Mipyme,,(USD 1300  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1781000,0,1781000,1781000
5/8/2025,SWIFT ARGENTINA S A,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000039,Factura de Crédito Mipyme,,(USD 1260  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1726200,0,1726200,1726200
5/8/2025,GROBOCOPATEL HERMANOS SOCIEDAD  ANONIMA,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000552,Factura,,(USD 1200 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1644000,0,1644000,1644000
5/8/2025,CEREALES QUEMU S A,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000554,Factura,,(USD 1200  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1644000,0,1644000,1644000
5/8/2025,ARECO SEMILLAS S.A.,Cotizador de Insumos - Cotizador con lista de precios,Licencia,A-00007-00000551,Factura,,(USD 1200 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1644000,0,1644000,1644000
5/8/2025,GAVIGLIO COMERCIAL S. A.,Cotizador de Insumos - Cotizador con lista de precios,Licencia,A-00007-00000553,Factura,,(USD 1200 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1644000,0,1644000,1644000
5/8/2025,GAVIGLIO COMERCIAL S. A.,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000553,Factura,,(USD 1200 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1644000,0,1644000,1644000
5/8/2025,ARECO SEMILLAS S.A.,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000551,Factura,,(USD 1200 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1644000,0,1644000,1644000
5/8/2025,EDUARDO BERAZA S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000534,Factura,,(USD 1260  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1606500,0,1606500,1606500
5/8/2025,CAIO BIBILONI Y CIA S.R.L.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000535,Factura,,(USD 1040  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1424800,0,1424800,1424800
5/8/2025,MAS AGRO CENTRO S.A.S.,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000537,Factura,,(USD 1040  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1424800,0,1424800,1424800
5/8/2025,NUTRALMIX S.R.L.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000531,Factura,,(USD 400  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1354500,0,1354500,1354500
5/8/2025,GROBOCOPATEL HERMANOS SOCIEDAD  ANONIMA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000552,Factura,,(USD 800 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1096000,0,1096000,1096000
5/8/2025,ARECO SEMILLAS S.A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000551,Factura,,(USD 800  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1096000,0,1096000,1096000
5/8/2025,TOMAS HNOS Y CIA SA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000555,Factura,, (USD  800 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1096000,0,1096000,1096000
5/8/2025,GAVIGLIO COMERCIAL S. A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000553,Factura,,(USD 800 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1096000,0,1096000,1096000
5/8/2025,PUERTO ARROYO SECO SA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000530,Factura,,(USD 800 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,1096000,0,1096000,1096000
5/8/2025,AGRICULTORES FEDERADOS ARGENTINOS SOC COOP LTDA,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000532,Factura,,(USD 650 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,890500,0,890500,890500
5/8/2025,RODOLFO FERRARI E HIJO S A C F I A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000539,Factura,, (USD 624 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,854880,0,854880,854880
5/8/2025,ORTEGA HERMANOS S A,Cotizador de Insumos - Cotizador con lista de precios,Licencia,A-00007-00000538,Factura,,(USD 613  TC a 1370  al 05/08/2025),•Integración Docusign: Bonificada,Pesos Argentinos,,1,839810,0,839810,839810
5/8/2025,GRUPO UNUS S.A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000546,Factura,,(USD 570  TC a 1375  al 01/08/2025),,Pesos Argentinos,,1,783750,0,783750,783750
5/8/2025,BARTOLO J PONS S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000541,Factura,,(USD 520 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,712400,0,712400,712400
5/8/2025,AGROSUR S.A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000540,Factura,,(USD 520 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,712400,0,712400,712400
5/8/2025,FRANCISCO SELLART S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000527,Factura,,(USD 520  TC a 1.370 al 05/08/2025),,Pesos Argentinos,,1,712400,0,712400,712400
5/8/2025,COOPERATIVA AGROPECUARIA LA PAZ LTDA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000549,Factura,,(USD 520  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,712400,0,712400,712400
5/8/2025,MAS AGRO CENTRO S.A.S.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000537,Factura,,(USD 520  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,712400,0,712400,712400
5/8/2025,"COOPERATIVA AGRICOLA GANADERA ""CAMILO ALDAO"" LIMITADA",Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000544,Factura,,(USD 520 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,712400,0,712400,712400
5/8/2025,GALVEZ CEREALES S.A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000545,Factura,,(USD 520  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,712400,0,712400,712400
5/8/2025,HECTOR A  BOLZAN Y CIA  S R L,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000542,Factura,,(USD  520 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,712400,0,712400,712400
5/8/2025,GAVIGLIO COMERCIAL S. A.,Logística - Logística de fertilizantes,Licencia,A-00007-00000553,Factura,,(USD 500 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,685000,0,685000,685000
5/8/2025,ORTEGA HERMANOS S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000538,Factura,,(USD 491  TC a 1370  al 05/08/2025),•Integración Docusign: Bonificada,Pesos Argentinos,,1,672670,0,672670,672670
5/8/2025,EDP AGROINDUSTRIAL S.A.,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000525,Factura,,(USD 470  TC a 1.370 al 05/08/2025),,Pesos Argentinos,,1,643900,0,643900,643900
5/8/2025,GUAZZARONI GRECO SOCIEDAD ANONIMA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000536,Factura,,(USD 400 TC a 1370  al 05/08/2025),Bonifica Cuenta Digital Logistica Diesel ,Pesos Argentinos,,1,548000,0,548000,548000
5/8/2025,CEREALES QUEMU S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000554,Factura,,(USD 400 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,548000,0,548000,548000
5/8/2025,ORTEGA HERMANOS S A,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000538,Factura,,(USD 383  TC a 1370  al 05/08/2025),•Integración Docusign: Bonificada,Pesos Argentinos,,1,524710,0,524710,524710
5/8/2025,FLIEGL ARGENTINA S.R.L.,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000550,Factura,,(USD  350TC a 1370  al 05/08/2025),Bonifica Atención al cliente,Pesos Argentinos,,1,481250,0,481250,481250
5/8/2025,MORERO SEMILLAS Y CEREALES S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000529,Factura,,(USD 345  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,445050,0,445050,445050
5/8/2025,INDAR CAMPOS S.R.L.,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000547,Factura,,(USD 300  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,411000,0,411000,411000
5/8/2025,RODOLFO FERRARI E HIJO S A C F I A,Soluciones Financieras - Tajetas Mastercard,Licencia,A-00007-00000539,Factura,, (USD 260 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,356200,0,356200,356200
5/8/2025,TIERRA GREDA S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000528,Factura,,(USD  250 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,342500,0,342500,342500
5/8/2025,ORTEGA HERMANOS S A,Mercado de Granos - Calculadora de negocios,Licencia,A-00007-00000538,Factura,,(USD 230  TC a 1370  al 05/08/2025),•Integración Docusign: Bonificada,Pesos Argentinos,,1,315100,0,315100,315100
5/8/2025,CEREALES QUEMU S A,Logística - Integración MUVIN / ALGORITMO,Licencia,A-00007-00000554,Factura,,(USD 200  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,274000,0,274000,274000
5/8/2025,GAVIGLIO COMERCIAL S. A.,Sustentabilidad - Integración Ciampagna,Licencia,A-00007-00000553,Factura,,(USD 200 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,274000,0,274000,274000
5/8/2025,AGRO UCACHA S R L,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000533,Factura,,(USD  125 TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,171250,0,171250,171250
5/8/2025,ORTEGA HERMANOS S A,Legajo Digital y Firma Electrónica - Onboarding,Licencia,A-00007-00000538,Factura,,(USD 123  TC a 1370  al 05/08/2025),•Integración Docusign: Bonificada,Pesos Argentinos,,1,168510,0,168510,168510
5/8/2025,MAS AGRO CENTRO S.A.S.,Marketing - Gestión de Pedidos,Licencia,A-00007-00000537,Factura,,Hosting Pagina Web (USD 65  TC a 1370  al 05/08/2025),,Pesos Argentinos,,1,89050,0,89050,89050
5/8/2025,FRANCO FABRIL SA,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000065,Nota de Crédito,,(USD 500 TC a 1175 al 07/05/2025),,Pesos Argentinos,,-1,587500,0,-587500,-587500
5/8/2025,COMERCIAL BORIO SOC ANONIMA,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000064,Nota de Crédito,,(USD 600 TC a 1175 al 07/05/2025) ,,Pesos Argentinos,,-1,705000,0,-705000,-705000
4/8/2025,GAVIGLIO COMERCIAL S. A.,Fee Inicial de Licencias,Upselling Mejora Licencias,A-00007-00000522,Factura,,USD 10.000 TC 1370,CRM - Anticipo,Pesos Argentinos,,1,13700000,0,13700000,13700000
4/8/2025,GAVIGLIO COMERCIAL S. A.,Fee Inicial de Licencias,Upselling Mejora Licencias,A-00007-00000523,Factura,,USD 3500 TC 1370,"Liquidación de Fletes - Anticipo
",Pesos Argentinos,,1,4795000,0,4795000,4795000
31/7/2025,CORTEVA SEEDS ARGENTINA S. R. L.,Desarrollo a medida,A medida,A-00007-00000520,Factura,,Evolutivo VLS - 1,"Observaciones:
Ref Orden de Compra : PO 9900086788
La presente factura expresa una obligacin en U$S. La misma se dar por cancelada mediante la entrega de
U$S
21628,75 o su equivalente en pesos considerando el tipo de cambio vendedor de cierre del BNA da pago.
CANCELAR LA PRESENTE FACTURA MEDIANTE TRANSFERENCIA BANCARIA:
ALTERNATIVAS INTELIGENTES SA
CUIT: 33-71551475-9
SANTANDER RIO
Cuenta Corriente en PESOS NRO 408-001329/1
CBU: 0720408520000000132918
ALIAS: CARTEL.NUCLEO.CUPULA",Dólares,,1,17875,0,17875,23505625
31/7/2025,ARECO SEMILLAS S.A.,Fee Inicial Nueva plataforma,Upselling Mejora Licencias,A-00007-00000519,Factura,,15000 USD a TC 1380 31-07-25,"Cuenta Digital, Gestión de contratos, fijaciones y pesificaciones de granos e Cotizador con lista de precios",Pesos Argentinos,,1,20700000,0,20700000,20700000
31/7/2025,CORTEVA SEEDS ARGENTINA S. R. L.,Desarrollo a medida,A medida,A-00007-00000521,Factura,,Evolutivo VLS - 2,"Observaciones:
Ref Orden de Compra : PO 9900086788

La presente factura expresa una obligacin en U$S. La misma se dar por cancelada mediante la entrega de
U$S
10814.38 su equivalente en pesos considerando el tipo de cambio vendedor de cierre del BNA da pago.
CANCELAR LA PRESENTE FACTURA MEDIANTE TRANSFERENCIA BANCARIA:
ALTERNATIVAS INTELIGENTES SA
CUIT: 33-71551475-9
SANTANDER RIO
Cuenta Corriente en PESOS NRO 408-001329/1
CBU: 0720408520000000132918
ALIAS: CARTEL.NUCLEO.CUPULA",Dólares,,1,"8937,5",0,"8937,5","11752812,5"
31/7/2025,CORTEVA SEEDS ARGENTINA S. R. L.,Desarrollo a medida,A medida,A-00007-00000063,Nota de Crédito,,Evolutivo VLS - 2,"Observaciones:
Ref Orden de Compra : PO 9900086788

La presente factura expresa una obligacin en U$S. La misma se dar por cancelada mediante la entrega de
U$S
10814.38 su equivalente en pesos considerando el tipo de cambio vendedor de cierre del BNA da pago.
CANCELAR LA PRESENTE FACTURA MEDIANTE TRANSFERENCIA BANCARIA:
ALTERNATIVAS INTELIGENTES SA
CUIT: 33-71551475-9
SANTANDER RIO
Cuenta Corriente en PESOS NRO 408-001329/1
CBU: 0720408520000000132918
ALIAS: CARTEL.NUCLEO.CUPULA
IVA",Dólares,,-1,"8937,5",0,"-8937,5",-12280125
31/7/2025,CORTEVA SEEDS ARGENTINA S. R. L.,Desarrollo a medida,A medida,A-00007-00000062,Nota de Crédito,,Desarrollo a medida Evolutivo VLS - 1,"Observaciones:
Ref Orden de Compra : PO 9900086788
Al solo efecto impositivo el tipo de cambio es $ 1300 por cada U$S. TC del dia 29-07
La presente factura expresa una obligacin en U$S. La misma se dar por cancelada mediante la entrega de
U$S
21628,75 o su equivalente en pesos considerando el tipo de cambio vendedor de cierre del BNA da pago.
CANCELAR LA PRESENTE FACTURA MEDIANTE TRANSFERENCIA BANCARIA:
ALTERNATIVAS INTELIGENTES SA
CUIT: 33-71551475-9
SANTANDER RIO
Cuenta Corriente en PESOS NRO 408-001329/1
CBU: 0720408520000000132918
ALIAS: CARTEL.NUCLEO.CUPULA",Dólares,,-1,17875,0,-17875,-24560250
30/7/2025,CORTEVA SEEDS ARGENTINA S. R. L.,Desarrollo a medida,A medida,A-00007-00000516,Factura,,Evolutivo VLS - 1 ,"Ref Orden de Compra : PO 9900086788

Al solo efecto impositivo el tipo de cambio es $ 1300 por cada U$S. TC del dia 29-07
La presente factura expresa una obligacin en U$S. La misma se dar por cancelada mediante la entrega de U$S
21628,75 o su equivalente en pesos considerando el tipo de cambio vendedor de cierre del BNA da pago.

CANCELAR LA PRESENTE FACTURA MEDIANTE TRANSFERENCIA BANCARIA:
ALTERNATIVAS INTELIGENTES SA
CUIT: 33-71551475-9
SANTANDER RIO
Cuenta Corriente en PESOS NRO 408-001329/1
CBU: 0720408520000000132918
ALIAS: CARTEL.NUCLEO.CUPULA
",Dólares,,1,17875,0,17875,23076625
30/7/2025,NDC NEGOCIOS DEL CAMPO S.A.,Fee Inicial de Licencias,Licencia,A-00007-00000518,Factura,,Cuota 1 Plataforma SAILO según propuesta comercial,,Pesos Argentinos,,1,13000000,0,13000000,13000000
30/7/2025,CORTEVA SEEDS ARGENTINA S. R. L.,Desarrollo a medida,A medida,A-00007-00000517,Factura,,Evolutivo VLS - 2 ,"Ref Orden de Compra : PO 9900086788

Al solo efecto impositivo el tipo de cambio es $ 1300 por cada U$S. TC del dia 29-07
La presente factura expresa una obligacin en U$S. La misma se dar por cancelada mediante la entrega de U$S
 10814.38 su equivalente en pesos considerando el tipo de cambio vendedor de cierre del BNA da pago.

CANCELAR LA PRESENTE FACTURA MEDIANTE TRANSFERENCIA BANCARIA:
ALTERNATIVAS INTELIGENTES SA
CUIT: 33-71551475-9
SANTANDER RIO
Cuenta Corriente en PESOS NRO 408-001329/1
CBU: 0720408520000000132918
ALIAS: CARTEL.NUCLEO.CUPULA
",Dólares,,1,"8937,5",0,"8937,5","11538312,5"
30/7/2025,GRUAS SAN BLAS S A,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000061,Nota de Crédito,,(USD 270 TC a 1.270 al 07/07/2025),NC sobre Factura A-00007-00000486 07-07-25.,Pesos Argentinos,,-1,342900,0,-342900,-342900
28/7/2025,RECTA AGRO S.A.,Fee Inicial de Licencias,Licencia,A-00007-00000515,Factura,,USD 30.000 TC 1305 al 28/07/25,"Portal de clientes y Proveedores: Cuenta Digital /Solicitud de pagos /Solicitud de cupos /Gestion de siembra asociados /Liquidacion de fletes
CRM:  CRM Base /Gestin de reclamos
Mercado de granos: Gestion de contratos,fijaciones y pesificaciones de granos /Gestin mesa de negocio
Marketing; Gestion de campaade marketing /Gestion de pedidos
Legajo Digital y firma de documentos: Onboarding.
Logstica: Logistica de fertilizantes /Integracion MUVIN/ROJOSOFT
Sustentabilidad: Integracion Ciampagna",Pesos Argentinos,,1,39150000,0,39150000,39150000
28/7/2025,ADVANTA SEMILLAS S.A.I.C.,Desarrollo a medida,A medida,A-00007-00000038,Factura de Crédito Mipyme,,Proyecto digitalización distribuidores USD 18.500 TC 1305 al 28/07/25,,Pesos Argentinos,,1,24142500,0,24142500,24142500
25/7/2025,BOLSA DE COMERCIO DE ROSARIO ASOCIACION CIVIL,Desarrollo a medida,A medida,A-00007-00000513,Factura,,Provisión de Servicios de Software (USD 21.855 TC a 1. 285 al 25/07/2025),,Pesos Argentinos,,1,28083675,0,28083675,28083675
25/7/2025,GAVIGLIO COMERCIAL S. A.,Logística - Logística de fertilizantes,Licencia,A-00007-00000514,Factura,,2000 USD al TC 1295 a 25-07-2025 Abril 2025 - Julio 2025,,Pesos Argentinos,,1,2590000,0,2590000,2590000
23/7/2025,CEREALES QUEMU S A,Portal Clientes y Proveedores - Solicitud de Cupos,Upselling Mejora Licencias,A-00007-00000512,Factura,,2110 USD al TC 22-07 $1275    ,"Heredar y dar visibilidad al dato Zona, definido durante el proceso de pedidos de cupo.",Pesos Argentinos,,1,2690250,0,2690250,2690250
23/7/2025,CEREALES QUEMU S A,Portal Clientes y Proveedores - Solicitud de Cupos,Upselling Mejora Licencias,A-00007-00000511,Factura,,200 USD al TC 22-07 $1275,Filtro para traer todos los pedidos de cupo,Pesos Argentinos,,1,255000,0,255000,255000
23/7/2025,CEREALES QUEMU S A,Portal Clientes y Proveedores - Solicitud de Cupos,Upselling Mejora Licencias,A-00007-00000059,Nota de Crédito,,150 USD al TC 22-07 $1275,Filtro para traer todos los pedidos de cupo S/Factura 7-511,Pesos Argentinos,,-1,191250,0,-191250,-191250
23/7/2025,CEREALES QUEMU S A,Portal Clientes y Proveedores - Solicitud de Cupos,Upselling Mejora Licencias,A-00007-00000060,Nota de Crédito,,1150 USD al TC 22-07 $1275    ,"Heredar y dar visibilidad al dato Zona, definido durante el proceso de pedidos de cupo.
Sobre Factura de Venta N° A-00007-00000512",Pesos Argentinos,,-1,1466250,0,-1466250,-1466250
18/7/2025,NUTRALMIX S.R.L.,Desarrollo a medida,A medida,A-00007-00000509,Factura,,1050 USD - TC 1290,50% restante de desarrollo On demand,Pesos Argentinos,,1,1354500,0,1354500,1354500
18/7/2025,LDC ARGENTINA S.A.,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000510,Factura,,500 USD - TC 1290,,Pesos Argentinos,,1,645000,0,645000,645000
18/7/2025,MORERO SEMILLAS Y CEREALES S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000508,Factura,,345 USD al TC a 1.290 al 07/07/2025),,Pesos Argentinos,,1,445050,0,445050,445050
17/7/2025,MARTIN ALBERTO ALARCIA,Desarrollo a medida,A medida,A-00007-00000506,Factura,,USD 1350 TC 1275,"Envío de reporte detalle de cuenta corriente aplicada 
Forma de pago es: 50% anticipado y 50% contra entregue del desarrollo",Pesos Argentinos,,1,1714500,0,1714500,1714500
17/7/2025,EDUARDO BERAZA S A,Portal Clientes y Proveedores - Cuenta Digital,Upselling Mejora Licencias,A-00007-00000505,Factura,,1260 USD TC 1.276 BNV - Orden de Compra Varios N°: 0 0 0 2 - 0 0 0 31560 15-07-2025,"Orden de Compra Varios N°: 0 0 0 2 - 0 0 0 31560 15-07-2025
Mejoras en la visualización de las ctas ctes en Algoritmo",Pesos Argentinos,,1,1606500,0,1606500,1606500
17/7/2025,SOLDO-HUE S.R.L.,CRM - CRM Base,Licencia,A-00007-00000507,Factura,,USD 1170 TC 1275,"Nombre del Software: (CRM) Incluye: Mantenimiento, soporte y Hosting por 6 meses
Medio de pago: Transferencia Bancaria ( 50% al momento de firmar el contrato, 50% en la entrega productiva)
Precio total: U$S 2.340 + iva 21% (final por los 6 meses).
Plazo de Vigencia de la Licencia: Desde: 10/07/2025 hasta 10/01/2026",Pesos Argentinos,,1,1491750,0,1491750,1491750
11/7/2025,FLIEGL ARGENTINA S.R.L.,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000504,Factura,,(USD 350  TC a 1275  al 11/07/2025) Bonifica Atención al cliente,,Pesos Argentinos,,1,446250,0,446250,446250
10/7/2025,GRUPO UNUS S.A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000503,Factura,,(USD 570 TC 1235 a  al 07/07/2025),,Pesos Argentinos,,1,703950,0,703950,703950
10/7/2025,GRUPO UNUS S.A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000058,Nota de Crédito,,(USD 570 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,-1,723900,0,-723900,-723900
8/7/2025,RODOLFO FERRARI E HIJO S A C F I A,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000502,Factura,,(USD 1456 TC  a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1849120,0,1849120,1849120
